city,city_mean,x,density
New York,-0.30287949540094294,-0.56521739130434789,0.98616932079697361
New York,-0.30287949540094294,-0.55852842809364556,0.99101975664260211
New York,-0.30287949540094294,-0.55183946488294322,0.99492972620637088
New York,-0.30287949540094294,-0.54515050167224088,0.99779705907003657
New York,-0.30287949540094294,-0.53846153846153855,0.99951859608817128
New York,-0.30287949540094294,-0.53177257525083621,1
New York,-0.30287949540094294,-0.52508361204013376,0.99916768110528442
New York,-0.30287949540094294,-0.51839464882943143,0.99698110311108679
New York,-0.30287949540094294,-0.51170568561872909,0.99344323855986605
New York,-0.30287949540094294,-0.50501672240802675,0.98860707661354208
New York,-0.30287949540094294,-0.49832775919732442,0.98257680918686041
New York,-0.30287949540094294,-0.49163879598662208,0.97550341303885613
New York,-0.30287949540094294,-0.48494983277591974,0.9675754858002813
New York,-0.30287949540094294,-0.47826086956521741,0.95900706977166061
New York,-0.30287949540094294,-0.47157190635451507,0.95002459194103406
New York,-0.30287949540094294,-0.46488294314381273,0.94085489323737503
New York,-0.30287949540094294,-0.4581939799331104,0.93171569782485308
New York,-0.30287949540094294,-0.45150501672240806,0.92280898327446415
New York,-0.30287949540094294,-0.44481605351170572,0.91431680918026903
New York,-0.30287949540094294,-0.43812709030100339,0.90639848970726178
New York,-0.30287949540094294,-0.43143812709030105,0.8991877336155556
New York,-0.30287949540094294,-0.42474916387959871,0.89278859929469101
New York,-0.30287949540094294,-0.41806020066889638,0.88726977784392735
New York,-0.30287949540094294,-0.41137123745819404,0.88265766366377041
New York,-0.30287949540094294,-0.4046822742474917,0.87892964908158144
New York,-0.30287949540094294,-0.39799331103678925,0.87600979711594174
New York,-0.30287949540094294,-0.39130434782608692,0.8737692445725419
New York,-0.30287949540094294,-0.38461538461538458,0.87203321355282792
New York,-0.30287949540094294,-0.37792642140468224,0.87059538012682347
New York,-0.30287949540094294,-0.37123745819397991,0.86923877328259813
New York,-0.30287949540094294,-0.36454849498327757,0.86776072121769354
New York,-0.30287949540094294,-0.35785953177257523,0.86599805809913966
New York,-0.30287949540094294,-0.3511705685618729,0.86384822984117338
New York,-0.30287949540094294,-0.34448160535117056,0.86128229987960137
New York,-0.30287949540094294,-0.33779264214046822,0.85834712607008212
New York,-0.30287949540094294,-0.33110367892976589,0.85515589493294075
New York,-0.30287949540094294,-0.32441471571906355,0.85186833616492952
New York,-0.30287949540094294,-0.31772575250836121,0.8486638315093229
New York,-0.30287949540094294,-0.31103678929765888,0.84571188835276978
